timestamp,event_id,event_type,data
2026-03-25T18:35:51.436855,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.4362,""state"":""233.44 V""}"
2026-03-25T18:35:51.436894,105600,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:35:51.436925,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:35:51.436959,105614,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:35:56.395911,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.021968,""state"":""0.0 Wh""}"
2026-03-25T18:35:56.396206,105632,log,[0;33m[W][component:579]: hlw8012.sensor took a long time for an operation (56 ms)[0m
2026-03-25T18:35:56.396382,105636,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:35:56.396516,105642,log,[0;33m[W][component:579]: api took a long time for an operation (64 ms)[0m
2026-03-25T18:35:56.396640,105646,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:35:56.431636,110578,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=233.5V[0m"
2026-03-25T18:35:56.431828,110584,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 233.46 V[0m
2026-03-25T18:35:56.431935,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.4614,""state"":""233.46 V""}"
2026-03-25T18:35:56.432041,110600,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:35:56.432127,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:36:01.412937,110616,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:01.413201,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.023164,""state"":""0.0 Wh""}"
2026-03-25T18:36:01.413378,112664,ping,
2026-03-25T18:36:01.413510,115580,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=233.4V[0m"
2026-03-25T18:36:01.413646,115586,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 233.44 V[0m
2026-03-25T18:36:06.399452,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.4362,""state"":""233.44 V""}"
2026-03-25T18:36:06.399540,115598,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:36:06.399574,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:36:06.399606,115620,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:06.399634,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.02421,""state"":""0.0 Wh""}"
2026-03-25T18:36:06.399818,120578,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:36:06.441387,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:36:06.441481,120598,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=234.2V[0m"
2026-03-25T18:36:06.441517,120604,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 234.17 V[0m
2026-03-25T18:36:06.441557,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":234.1694,""state"":""234.17 V""}"
2026-03-25T18:36:06.441612,120620,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:36:06.541280,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:36:06.541348,120638,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:06.541375,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.025405,""state"":""0.0 Wh""}"
2026-03-25T18:36:06.541401,120700,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:36:06.541427,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:36:07.133825,120726,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -40 dBm[0m
2026-03-25T18:36:07.133916,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-40,""state"":""-40 dBm""}"
2026-03-25T18:36:07.133964,120994,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:36:07.133999,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:36:07.134037,121312,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:36:07.344499,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:36:07.344589,121436,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:36:07.344634,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:36:07.344675,121524,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:36:11.451551,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:36:11.452199,122664,ping,
2026-03-25T18:36:11.452381,125600,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=233.2V[0m"
2026-03-25T18:36:11.452577,125606,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 233.22 V[0m
2026-03-25T18:36:11.452766,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.2212,""state"":""233.22 V""}"
2026-03-25T18:36:11.452969,125620,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:36:16.432255,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:36:16.432500,125636,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:16.432640,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.026451,""state"":""0.0 Wh""}"
2026-03-25T18:36:16.432775,130602,log,"[0;36m[D][hlw8012:082]: Got power=0.9W, voltage=233.2V[0m"
2026-03-25T18:36:16.432899,130608,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 233.21 V[0m
2026-03-25T18:36:21.420036,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.2086,""state"":""233.21 V""}"
2026-03-25T18:36:21.420388,130626,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:36:21.420470,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:36:21.420557,130638,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:21.420605,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.027647,""state"":""0.0 Wh""}"
2026-03-25T18:36:21.420664,132668,ping,
2026-03-25T18:36:21.458836,135604,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=233.3V[0m"
2026-03-25T18:36:21.458900,135608,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 233.26 V[0m
2026-03-25T18:36:21.458925,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.2592,""state"":""233.26 V""}"
2026-03-25T18:36:21.458948,135626,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:36:21.458969,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:36:26.453269,135644,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:26.453401,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.028693,""state"":""0.0 Wh""}"
2026-03-25T18:36:26.453475,140606,log,"[0;36m[D][hlw8012:082]: Got power=0.8W, voltage=233.3V[0m"
2026-03-25T18:36:26.453533,140612,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 233.31 V[0m
2026-03-25T18:36:26.453588,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.3097,""state"":""233.31 V""}"
2026-03-25T18:36:26.453682,140628,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:36:31.429467,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:36:31.430424,140644,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:31.430680,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.029739,""state"":""0.0 Wh""}"
2026-03-25T18:36:31.430889,142674,ping,
2026-03-25T18:36:31.431440,145608,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:36:36.434493,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:36:36.434577,145620,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:36.434616,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.030935,""state"":""0.0 Wh""}"
2026-03-25T18:36:36.434656,150610,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:36:36.434693,150614,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:36:41.427336,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:36:41.427396,150626,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:36:41.427418,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:36:41.427439,150638,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:41.427458,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.031981,""state"":""0.0 Wh""}"
2026-03-25T18:36:41.427482,152674,ping,
2026-03-25T18:36:41.456324,155612,log,"[0;36m[D][hlw8012:076]: Got power=0.9W, current=0.0A[0m"
2026-03-25T18:36:41.456414,155618,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:36:41.456474,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:36:41.456523,155628,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:36:41.456556,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:36:46.455513,155642,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:46.455596,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.033176,""state"":""0.0 Wh""}"
2026-03-25T18:36:46.455650,160614,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:36:46.455696,160618,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:36:46.455733,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:36:46.455773,160632,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:36:51.437030,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:36:51.437149,160642,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:51.437202,160642,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:51.437244,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.034222,""state"":""0.0 Wh""}"
2026-03-25T18:36:51.437295,162674,ping,
2026-03-25T18:36:51.437337,165616,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:36:51.471774,165620,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.022 A[0m
2026-03-25T18:36:51.471889,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02212,""state"":""0.022 A""}"
2026-03-25T18:36:51.471947,165632,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:36:51.471990,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:36:51.472029,165646,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:36:56.456177,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.035268,""state"":""0.0 Wh""}"
2026-03-25T18:36:56.456393,170618,log,"[0;36m[D][hlw8012:076]: Got power=0.9W, current=0.0A[0m"
2026-03-25T18:36:56.456487,170624,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:36:56.456558,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:36:56.456632,170636,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:37:01.448004,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:37:01.448101,170646,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:37:01.448144,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.036464,""state"":""0.0 Wh""}"
2026-03-25T18:37:01.448188,172676,ping,
2026-03-25T18:37:01.448225,175620,log,"[0;36m[D][hlw8012:076]: Got power=0.8W, current=0.0A[0m"
2026-03-25T18:37:01.448262,175624,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:37:06.405374,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:37:06.405478,175636,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:37:06.405522,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:37:06.405586,175652,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:37:06.405620,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.03751,""state"":""0.0 Wh""}"
2026-03-25T18:37:06.474309,180578,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:37:06.474509,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:37:06.474622,180622,log,"[0;36m[D][hlw8012:076]: Got power=0.9W, current=0.0A[0m"
2026-03-25T18:37:06.474671,180626,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:37:06.474700,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:37:06.524001,180640,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:37:06.524378,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:37:06.524523,180650,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:37:06.524613,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.038706,""state"":""0.0 Wh""}"
2026-03-25T18:37:06.524719,180702,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:37:07.211354,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:37:07.211452,180730,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -41 dBm[0m
2026-03-25T18:37:07.211500,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-41,""state"":""-41 dBm""}"
2026-03-25T18:37:07.211544,180996,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:37:07.211583,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:37:07.345342,181312,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:37:07.345471,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:37:07.345552,181442,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:37:07.345605,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:37:07.345656,181526,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:37:11.461576,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:37:11.461668,182680,ping,
2026-03-25T18:37:11.461709,185624,log,"[0;36m[D][hlw8012:076]: Got power=0.9W, current=0.0A[0m"
2026-03-25T18:37:11.461751,185628,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.020 A[0m
2026-03-25T18:37:11.461789,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.02011,""state"":""0.020 A""}"
2026-03-25T18:37:11.461830,185640,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.92 W[0m
2026-03-25T18:37:16.473569,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.916566,""state"":""1.92 W""}"
2026-03-25T18:37:16.473667,185656,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:37:16.473711,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.039901,""state"":""0.0 Wh""}"
2026-03-25T18:37:16.473747,190626,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 1.68 W[0m
2026-03-25T18:37:16.473778,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":1.676995,""state"":""1.68 W""}"
2026-03-25T18:37:21.444094,190648,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:37:21.444160,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.040947,""state"":""0.0 Wh""}"
2026-03-25T18:37:21.444203,192682,ping,
2026-03-25T18:37:21.444238,193128,log,[0;36m[D][switch:022]: 'Relay 1' Turning ON.[0m
2026-03-25T18:37:21.444273,193134,log,[0;36m[D][switch:065]: 'Relay 1' >> ON[0m
2026-03-25T18:37:21.444304,,state,"{""name_id"":""switch/Relay 1"",""id"":""switch-relay_1"",""value"":true,""state"":""ON""}"
2026-03-25T18:37:21.491166,195626,log,"[0;36m[D][hlw8012:082]: Got power=5.5W, voltage=233.1V[0m"
2026-03-25T18:37:21.491354,195634,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 233.06 V[0m
2026-03-25T18:37:21.491393,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":233.0569,""state"":""233.06 V""}"
2026-03-25T18:37:21.491439,195652,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 12.22 W[0m
2026-03-25T18:37:21.491477,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":12.21811,""state"":""12.22 W""}"
2026-03-25T18:37:21.531359,195676,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.0 Wh[0m
2026-03-25T18:37:21.531441,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.048569,""state"":""0.0 Wh""}"
2026-03-25T18:37:21.531488,195700,log,[0;33m[W][component:579]: hlw8012.sensor took a long time for an operation (74 ms)[0m
2026-03-25T18:37:21.531532,195704,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:37:21.531575,195710,log,[0;33m[W][component:579]: api took a long time for an operation (84 ms)[0m
2026-03-25T18:37:26.586408,195716,log,[0;33m[W][component:582]: Components should block for at most 30 ms[0m
2026-03-25T18:37:26.586512,200632,log,"[0;36m[D][hlw8012:082]: Got power=75.6W, voltage=233.0V[0m"
2026-03-25T18:37:26.586567,200640,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.99 V[0m
2026-03-25T18:37:26.586609,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.9937,""state"":""232.99 V""}"
2026-03-25T18:37:26.586656,200668,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 168.42 W[0m
2026-03-25T18:37:31.509972,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":168.4182,""state"":""168.42 W""}"
2026-03-25T18:37:31.510076,200690,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.2 Wh[0m
2026-03-25T18:37:31.510117,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.153627,""state"":""0.2 Wh""}"
2026-03-25T18:37:31.510160,202684,ping,
2026-03-25T18:37:31.510196,205638,log,"[0;36m[D][hlw8012:082]: Got power=75.4W, voltage=232.9V[0m"
2026-03-25T18:37:31.510232,205646,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.92 V[0m
2026-03-25T18:37:36.468021,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.9178,""state"":""232.92 V""}"
2026-03-25T18:37:36.468114,205666,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 167.94 W[0m
2026-03-25T18:37:36.468156,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":167.9391,""state"":""167.94 W""}"
2026-03-25T18:37:36.468194,205690,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.3 Wh[0m
2026-03-25T18:37:36.468229,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.258386,""state"":""0.3 Wh""}"
2026-03-25T18:37:36.508206,210640,log,"[0;36m[D][hlw8012:082]: Got power=75.5W, voltage=232.8V[0m"
2026-03-25T18:37:36.508290,210648,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.77 V[0m
2026-03-25T18:37:36.508331,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.7661,""state"":""232.77 V""}"
2026-03-25T18:37:36.508370,210668,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 168.18 W[0m
2026-03-25T18:37:36.508404,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":168.1786,""state"":""168.18 W""}"
2026-03-25T18:37:41.490532,210694,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.4 Wh[0m
2026-03-25T18:37:41.490654,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.363295,""state"":""0.4 Wh""}"
2026-03-25T18:37:41.490712,212684,ping,
2026-03-25T18:37:41.490787,215642,log,"[0;36m[D][hlw8012:082]: Got power=75.3W, voltage=232.7V[0m"
2026-03-25T18:37:41.490828,215650,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.66 V[0m
2026-03-25T18:37:41.490863,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.6649,""state"":""232.66 V""}"
2026-03-25T18:37:46.466987,215674,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 167.70 W[0m
2026-03-25T18:37:46.467044,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":167.6995,""state"":""167.70 W""}"
2026-03-25T18:37:46.467075,215698,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
2026-03-25T18:37:46.467098,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":0.467905,""state"":""0.5 Wh""}"
2026-03-25T18:37:46.467119,220644,log,"[0;36m[D][hlw8012:082]: Got power=27.1W, voltage=232.7V[0m"
2026-03-25T18:37:46.521916,220652,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.69 V[0m
2026-03-25T18:37:46.522008,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.6902,""state"":""232.69 V""}"
2026-03-25T18:37:46.522052,220674,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 60.37 W[0m
2026-03-25T18:37:46.522087,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":60.37183,""state"":""60.37 W""}"
2026-03-25T18:37:46.522123,220696,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 0.5 Wh[0m
